merchant_id,month,income_growth_pct,monthly_profit,retention_flag,churn_probability,treatment_flag,post_treatment_flag,lock_in_score,technology_adoption_score,advancement_score,agentic_intelligence_score,forecast_usage
UC00000003,2025-09,-1.0,0.0,False,1.0,True,True,0.0,0.8601,0.0,0.6154,False
UC00000003,2025-10,-1.0,0.0,False,1.0,True,True,0.0,0.8701,0.0,0.6274,False
UC00000003,2025-11,-1.0,0.0,False,1.0,True,True,0.0,0.8801,0.0,0.6394,False
UC00000003,2025-12,-1.0,0.0,False,1.0,True,True,0.0,0.8901,0.0,0.6514,False
UC00000003,2026-01,-1.0,0.0,False,1.0,True,True,0.0,0.9001,0.0,0.6634,False
UC00000003,2026-02,-1.0,0.0,False,1.0,True,True,0.0,0.9101,0.0,0.6754,False
UC00000003,2026-03,-1.0,0.0,False,1.0,True,True,0.0,0.9201,0.0,0.6874,False
UC00000003,2026-04,-1.0,0.0,False,1.0,True,True,0.0,0.9301,0.0,0.6994,False
UC00000003,2026-05,-1.0,0.0,False,1.0,True,True,0.0,0.9401,0.0,0.7114,False
UC00000009,2025-04,-1.0,0.0,False,1.0,True,True,0.0,0.622,0.0,0.6568,False
UC00000009,2025-05,-1.0,0.0,False,1.0,True,True,0.0,0.632,0.0,0.6688,False
UC00000009,2025-06,-1.0,0.0,False,1.0,True,True,0.0,0.642,0.0,0.6808,False
UC00000009,2025-07,-1.0,0.0,False,1.0,True,True,0.0,0.652,0.0,0.6928,False
UC00000009,2025-08,-1.0,0.0,False,1.0,True,True,0.0,0.662,0.0,0.7048,False
UC00000009,2025-09,-1.0,0.0,False,1.0,True,True,0.0,0.672,0.0,0.7168,False
UC00000009,2025-10,-1.0,0.0,False,1.0,True,True,0.0,0.682,0.0,0.7288,False
UC00000009,2025-11,-1.0,0.0,False,1.0,True,True,0.0,0.692,0.0,0.7408,False
UC00000009,2025-12,-1.0,0.0,False,1.0,True,True,0.0,0.702,0.0,0.7528,False
UC00000009,2026-01,-1.0,0.0,False,1.0,True,True,0.0,0.712,0.0,0.7648,False
UC00000009,2026-02,-1.0,0.0,False,1.0,True,True,0.0,0.722,0.0,0.7768,False
UC00000009,2026-03,-1.0,0.0,False,1.0,True,True,0.0,0.732,0.0,0.7888,False
UC00000009,2026-04,-1.0,0.0,False,1.0,True,True,0.0,0.742,0.0,0.8008,False
UC00000009,2026-05,-1.0,0.0,False,1.0,True,True,0.0,0.752,0.0,0.8128,False
UC00000010,2025-08,-1.0,0.0,False,1.0,False,False,0.0,0.7212,0.0,0.6626,False
UC00000010,2025-09,-1.0,0.0,False,1.0,False,False,0.0,0.7312,0.0,0.6746,False
UC00000010,2025-10,-1.0,0.0,False,1.0,False,False,0.0,0.7412,0.0,0.6866,False
UC00000010,2025-11,-1.0,0.0,False,1.0,False,False,0.0,0.7512,0.0,0.6986,False
UC00000010,2025-12,-1.0,0.0,False,1.0,False,False,0.0,0.7612,0.0,0.7106,False
UC00000010,2026-01,-1.0,0.0,False,1.0,False,False,0.0,0.7712,0.0,0.7226,False
UC00000010,2026-02,-1.0,0.0,False,1.0,False,False,0.0,0.7812,0.0,0.7346,False
UC00000010,2026-03,-1.0,0.0,False,1.0,False,False,0.0,0.7912,0.0,0.7466,False
UC00000010,2026-04,-1.0,0.0,False,1.0,False,False,0.0,0.8012,0.0,0.7586,False
UC00000010,2026-05,-1.0,0.0,False,1.0,False,False,0.0,0.8112,0.0,0.7706,False
UC00000015,2025-11,-1.0,0.0,False,1.0,True,True,0.0,0.7168,0.0,0.6151,False
UC00000015,2025-12,-1.0,0.0,False,1.0,True,True,0.0,0.7268,0.0,0.6271,False
UC00000015,2026-01,-1.0,0.0,False,1.0,True,True,0.0,0.7368,0.0,0.6391,False
UC00000015,2026-02,-1.0,0.0,False,1.0,True,True,0.0,0.7468,0.0,0.6511,False
UC00000015,2026-03,-1.0,0.0,False,1.0,True,True,0.0,0.7568,0.0,0.6631,False
UC00000015,2026-04,-1.0,0.0,False,1.0,True,True,0.0,0.7668,0.0,0.6751,False
UC00000015,2026-05,-1.0,0.0,False,1.0,True,True,0.0,0.7768,0.0,0.6871,False
UC00000016,2024-05,-1.0,0.0,False,1.0,True,False,0.0,0.6262,0.0,0.4672,False
UC00000016,2024-06,-1.0,0.0,False,1.0,True,True,0.0,0.6362,0.0,0.4792,False
UC00000016,2024-07,-1.0,0.0,False,1.0,True,True,0.0,0.6462,0.0,0.4912,False
UC00000016,2024-08,-1.0,0.0,False,1.0,True,True,0.0,0.6562,0.0,0.5032,False
UC00000016,2024-09,-1.0,0.0,False,1.0,True,True,0.0,0.6662,0.0,0.5152,False
UC00000016,2024-10,-1.0,0.0,False,1.0,True,True,0.0,0.6762,0.0,0.5272,False
UC00000016,2024-11,-1.0,0.0,False,1.0,True,True,0.0,0.6862,0.0,0.5392,False
UC00000016,2024-12,-1.0,0.0,False,1.0,True,True,0.0,0.6962,0.0,0.5512,False
UC00000016,2025-01,-1.0,0.0,False,1.0,True,True,0.0,0.7062,0.0,0.5632,False
UC00000016,2025-02,-1.0,0.0,False,1.0,True,True,0.0,0.7162,0.0,0.5752,False
UC00000016,2025-03,-1.0,0.0,False,1.0,True,True,0.0,0.7262,0.0,0.5872,False
UC00000016,2025-04,-1.0,0.0,False,1.0,True,True,0.0,0.7362,0.0,0.5992,False
UC00000016,2025-05,-1.0,0.0,False,1.0,True,True,0.0,0.7462,0.0,0.6112,False
UC00000016,2025-06,-1.0,0.0,False,1.0,True,True,0.0,0.7562,0.0,0.6232,False
UC00000016,2025-07,-1.0,0.0,False,1.0,True,True,0.0,0.7662,0.0,0.6352,False
UC00000016,2025-08,-1.0,0.0,False,1.0,True,True,0.0,0.7762,0.0,0.6472,False
UC00000016,2025-09,-1.0,0.0,False,1.0,True,True,0.0,0.7862,0.0,0.6592,False
UC00000016,2025-10,-1.0,0.0,False,1.0,True,True,0.0,0.7962,0.0,0.6712,False
UC00000016,2025-11,-1.0,0.0,False,1.0,True,True,0.0,0.8062,0.0,0.6832,False
UC00000016,2025-12,-1.0,0.0,False,1.0,True,True,0.0,0.8162,0.0,0.6952,False
UC00000016,2026-01,-1.0,0.0,False,1.0,True,True,0.0,0.8262,0.0,0.7072,False
UC00000016,2026-02,-1.0,0.0,False,1.0,True,True,0.0,0.8362,0.0,0.7192,False
UC00000016,2026-03,-1.0,0.0,False,1.0,True,True,0.0,0.8462,0.0,0.7312,False
UC00000016,2026-04,-1.0,0.0,False,1.0,True,True,0.0,0.8562,0.0,0.7432,False
UC00000016,2026-05,-1.0,0.0,False,1.0,True,True,0.0,0.8662,0.0,0.7552,False
UC00000017,2024-03,-1.0,0.0,False,1.0,True,False,0.0,0.4239,0.0,0.5701,False
UC00000017,2024-04,-1.0,0.0,False,1.0,True,False,0.0,0.4339,0.0,0.5821,False
UC00000017,2024-05,-1.0,0.0,False,1.0,True,False,0.0,0.4439,0.0,0.5941,False
UC00000017,2024-06,-1.0,0.0,False,1.0,True,False,0.0,0.4539,0.0,0.6061,False
UC00000017,2024-07,-1.0,0.0,False,1.0,True,False,0.0,0.4639,0.0,0.6181,False
UC00000017,2024-08,-1.0,0.0,False,1.0,True,False,0.0,0.4739,0.0,0.6301,False
UC00000017,2024-09,-1.0,0.0,False,1.0,True,False,0.0,0.4839,0.0,0.6421,False
UC00000017,2024-10,-1.0,0.0,False,1.0,True,False,0.0,0.4939,0.0,0.6541,False
UC00000017,2024-11,-1.0,0.0,False,1.0,True,False,0.0,0.5039,0.0,0.6661,False
UC00000017,2024-12,-1.0,0.0,False,1.0,True,False,0.0,0.5139,0.0,0.6781,False
UC00000017,2025-01,-1.0,0.0,False,1.0,True,True,0.0,0.5239,0.0,0.6901,False
UC00000017,2025-02,-1.0,0.0,False,1.0,True,True,0.0,0.5339,0.0,0.7021,False
UC00000017,2025-03,-1.0,0.0,False,1.0,True,True,0.0,0.5439,0.0,0.7141,False
UC00000017,2025-04,-1.0,0.0,False,1.0,True,True,0.0,0.5539,0.0,0.7261,False
UC00000017,2025-05,-1.0,0.0,False,1.0,True,True,0.0,0.5639,0.0,0.7381,False
UC00000017,2025-06,-1.0,0.0,False,1.0,True,True,0.0,0.5739,0.0,0.7501,False
UC00000017,2025-07,-1.0,0.0,False,1.0,True,True,0.0,0.5839,0.0,0.7621,False
UC00000017,2025-08,-1.0,0.0,False,1.0,True,True,0.0,0.5939,0.0,0.7741,False
UC00000017,2025-09,-1.0,0.0,False,1.0,True,True,0.0,0.6039,0.0,0.7861,False
UC00000017,2025-10,-1.0,0.0,False,1.0,True,True,0.0,0.6139,0.0,0.7981,False
UC00000017,2025-11,-1.0,0.0,False,1.0,True,True,0.0,0.6239,0.0,0.8101,False
UC00000017,2025-12,-1.0,0.0,False,1.0,True,True,0.0,0.6339,0.0,0.8221,False
UC00000017,2026-01,-1.0,0.0,False,1.0,True,True,0.0,0.6439,0.0,0.8341,False
UC00000017,2026-02,-1.0,0.0,False,1.0,True,True,0.0,0.6539,0.0,0.8461,False
UC00000017,2026-03,-1.0,0.0,False,1.0,True,True,0.0,0.6639,0.0,0.8581,False
UC00000017,2026-04,-1.0,0.0,False,1.0,True,True,0.0,0.6739,0.0,0.8701,False
UC00000017,2026-05,-1.0,0.0,False,1.0,True,True,0.0,0.6839,0.0,0.8821,False
UC00000018,2024-07,-1.0,0.0,False,1.0,False,False,0.0,0.6904,0.0,0.5321,False
UC00000018,2024-08,-1.0,0.0,False,1.0,False,False,0.0,0.7004,0.0,0.5441,False
UC00000018,2024-09,-1.0,0.0,False,1.0,False,False,0.0,0.7104,0.0,0.5561,False
UC00000018,2024-10,-1.0,0.0,False,1.0,False,False,0.0,0.7204,0.0,0.5681,False
UC00000018,2024-11,-1.0,0.0,False,1.0,False,False,0.0,0.7304,0.0,0.5801,False
UC00000018,2024-12,-1.0,0.0,False,1.0,False,False,0.0,0.7404,0.0,0.5921,False
UC00000018,2025-01,-1.0,0.0,False,1.0,False,False,0.0,0.7504,0.0,0.6041,False
UC00000018,2025-02,-1.0,0.0,False,1.0,False,False,0.0,0.7604,0.0,0.6161,False
UC00000018,2025-03,-1.0,0.0,False,1.0,False,False,0.0,0.7704,0.0,0.6281,False
UC00000018,2025-04,-1.0,0.0,False,1.0,False,False,0.0,0.7804,0.0,0.6401,False
UC00000018,2025-05,-1.0,0.0,False,1.0,False,False,0.0,0.7904,0.0,0.6521,False
UC00000018,2025-06,-1.0,0.0,False,1.0,False,False,0.0,0.8004,0.0,0.6641,False
UC00000018,2025-07,-1.0,0.0,False,1.0,False,False,0.0,0.8104,0.0,0.6761,False
UC00000018,2025-08,-1.0,0.0,False,1.0,False,False,0.0,0.8204,0.0,0.6881,False
UC00000018,2025-09,-1.0,0.0,False,1.0,False,False,0.0,0.8304,0.0,0.7001,False
UC00000018,2025-10,-1.0,0.0,False,1.0,False,False,0.0,0.8404,0.0,0.7121,False
UC00000018,2025-11,-1.0,0.0,False,1.0,False,False,0.0,0.8504,0.0,0.7241,False
UC00000018,2025-12,-1.0,0.0,False,1.0,False,False,0.0,0.8604,0.0,0.7361,False
UC00000018,2026-01,-1.0,0.0,False,1.0,False,False,0.0,0.8704,0.0,0.7481,False
UC00000018,2026-02,-1.0,0.0,False,1.0,False,False,0.0,0.8804,0.0,0.7601,False
UC00000018,2026-03,-1.0,0.0,False,1.0,False,False,0.0,0.8904,0.0,0.7721,False
UC00000018,2026-04,-1.0,0.0,False,1.0,False,False,0.0,0.9004,0.0,0.7841,False
UC00000018,2026-05,-1.0,0.0,False,1.0,False,False,0.0,0.9104,0.0,0.7961,False
UC00000019,2025-03,-1.0,0.0,False,1.0,False,False,0.0,0.9268,0.0,0.5967,False
UC00000019,2025-04,-1.0,0.0,False,1.0,False,False,0.0,0.9368,0.0,0.6087,False
UC00000019,2025-05,-1.0,0.0,False,1.0,False,False,0.0,0.9468,0.0,0.6207,False
UC00000019,2025-06,-1.0,0.0,False,1.0,False,False,0.0,0.9568,0.0,0.6327,False
UC00000019,2025-07,-1.0,0.0,False,1.0,False,False,0.0,0.9668,0.0,0.6447,False
UC00000019,2025-08,-1.0,0.0,False,1.0,False,False,0.0,0.9768,0.0,0.6567,False
UC00000019,2025-09,-1.0,0.0,False,1.0,False,False,0.0,0.9868,0.0,0.6687,False
UC00000019,2025-10,-1.0,0.0,False,1.0,False,False,0.0,0.9968,0.0,0.6807,False
UC00000019,2025-11,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,0.6927,False
UC00000019,2025-12,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,0.7047,False
UC00000019,2026-01,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,0.7167,False
UC00000019,2026-02,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,0.7287,False
UC00000019,2026-03,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,0.7407,False
UC00000019,2026-04,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,0.7527,False
UC00000019,2026-05,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,0.7647,False
UC00000027,2024-10,-1.0,0.0,False,1.0,False,False,0.0,0.5846,0.0,0.5316,False
UC00000027,2024-11,-1.0,0.0,False,1.0,False,False,0.0,0.5946,0.0,0.5436,False
UC00000027,2024-12,-1.0,0.0,False,1.0,False,False,0.0,0.6046,0.0,0.5556,False
UC00000027,2025-01,-1.0,0.0,False,1.0,False,False,0.0,0.6146,0.0,0.5676,False
UC00000027,2025-02,-1.0,0.0,False,1.0,False,False,0.0,0.6246,0.0,0.5796,False
UC00000027,2025-03,-1.0,0.0,False,1.0,False,False,0.0,0.6346,0.0,0.5916,False
UC00000027,2025-04,-1.0,0.0,False,1.0,False,False,0.0,0.6446,0.0,0.6036,False
UC00000027,2025-05,-1.0,0.0,False,1.0,False,False,0.0,0.6546,0.0,0.6156,False
UC00000027,2025-06,-1.0,0.0,False,1.0,False,False,0.0,0.6646,0.0,0.6276,False
UC00000027,2025-07,-1.0,0.0,False,1.0,False,False,0.0,0.6746,0.0,0.6396,False
UC00000027,2025-08,-1.0,0.0,False,1.0,False,False,0.0,0.6846,0.0,0.6516,False
UC00000027,2025-09,-1.0,0.0,False,1.0,False,False,0.0,0.6946,0.0,0.6636,False
UC00000027,2025-10,-1.0,0.0,False,1.0,False,False,0.0,0.7046,0.0,0.6756,False
UC00000027,2025-11,-1.0,0.0,False,1.0,False,False,0.0,0.7146,0.0,0.6876,False
UC00000027,2025-12,-1.0,0.0,False,1.0,False,False,0.0,0.7246,0.0,0.6996,False
UC00000027,2026-01,-1.0,0.0,False,1.0,False,False,0.0,0.7346,0.0,0.7116,False
UC00000027,2026-02,-1.0,0.0,False,1.0,False,False,0.0,0.7446,0.0,0.7236,False
UC00000027,2026-03,-1.0,0.0,False,1.0,False,False,0.0,0.7546,0.0,0.7356,False
UC00000027,2026-04,-1.0,0.0,False,1.0,False,False,0.0,0.7646,0.0,0.7476,False
UC00000027,2026-05,-1.0,0.0,False,1.0,False,False,0.0,0.7746,0.0,0.7596,False
UC00000029,2024-10,-1.0,0.0,False,1.0,False,False,0.0,0.6267,0.0,0.4454,False
UC00000029,2024-11,-1.0,0.0,False,1.0,False,False,0.0,0.6367,0.0,0.4574,False
UC00000029,2024-12,-1.0,0.0,False,1.0,False,False,0.0,0.6467,0.0,0.4694,False
UC00000029,2025-01,-1.0,0.0,False,1.0,False,False,0.0,0.6567,0.0,0.4814,False
UC00000029,2025-02,-1.0,0.0,False,1.0,False,False,0.0,0.6667,0.0,0.4934,False
UC00000029,2025-03,-1.0,0.0,False,1.0,False,False,0.0,0.6767,0.0,0.5054,False
UC00000029,2025-04,-1.0,0.0,False,1.0,False,False,0.0,0.6867,0.0,0.5174,False
UC00000029,2025-05,-1.0,0.0,False,1.0,False,False,0.0,0.6967,0.0,0.5294,False
UC00000029,2025-06,-1.0,0.0,False,1.0,False,False,0.0,0.7067,0.0,0.5414,False
UC00000029,2025-07,-1.0,0.0,False,1.0,False,False,0.0,0.7167,0.0,0.5534,False
UC00000029,2025-08,-1.0,0.0,False,1.0,False,False,0.0,0.7267,0.0,0.5654,False
UC00000029,2025-09,-1.0,0.0,False,1.0,False,False,0.0,0.7367,0.0,0.5774,False
UC00000029,2025-10,-1.0,0.0,False,1.0,False,False,0.0,0.7467,0.0,0.5894,False
UC00000029,2025-11,-1.0,0.0,False,1.0,False,False,0.0,0.7567,0.0,0.6014,False
UC00000029,2025-12,-1.0,0.0,False,1.0,False,False,0.0,0.7667,0.0,0.6134,False
UC00000029,2026-01,-1.0,0.0,False,1.0,False,False,0.0,0.7767,0.0,0.6254,False
UC00000029,2026-02,-1.0,0.0,False,1.0,False,False,0.0,0.7867,0.0,0.6374,False
UC00000029,2026-03,-1.0,0.0,False,1.0,False,False,0.0,0.7967,0.0,0.6494,False
UC00000029,2026-04,-1.0,0.0,False,1.0,False,False,0.0,0.8067,0.0,0.6614,False
UC00000029,2026-05,-1.0,0.0,False,1.0,False,False,0.0,0.8167,0.0,0.6734,False
UC00000030,2024-07,-1.0,0.0,False,1.0,True,False,0.0,0.5383,0.0,0.3219,False
UC00000030,2024-08,-1.0,0.0,False,1.0,True,False,0.0,0.5483,0.0,0.3339,False
UC00000030,2024-09,-1.0,0.0,False,1.0,True,False,0.0,0.5583,0.0,0.3459,False
UC00000030,2024-10,-1.0,0.0,False,1.0,True,False,0.0,0.5683,0.0,0.3579,False
UC00000030,2024-11,-1.0,0.0,False,1.0,True,False,0.0,0.5783,0.0,0.3699,False
UC00000030,2024-12,-1.0,0.0,False,1.0,True,False,0.0,0.5883,0.0,0.3819,False
UC00000030,2025-01,-1.0,0.0,False,1.0,True,False,0.0,0.5983,0.0,0.3939,False
UC00000030,2025-02,-1.0,0.0,False,1.0,True,False,0.0,0.6083,0.0,0.4059,False
UC00000030,2025-03,-1.0,0.0,False,1.0,True,True,0.0,0.6183,0.0,0.4179,False
UC00000030,2025-04,-1.0,0.0,False,1.0,True,True,0.0,0.6283,0.0,0.4299,False
UC00000030,2025-05,-1.0,0.0,False,1.0,True,True,0.0,0.6383,0.0,0.4419,False
UC00000030,2025-06,-1.0,0.0,False,1.0,True,True,0.0,0.6483,0.0,0.4539,False
UC00000030,2025-07,-1.0,0.0,False,1.0,True,True,0.0,0.6583,0.0,0.4659,False
UC00000030,2025-08,-1.0,0.0,False,1.0,True,True,0.0,0.6683,0.0,0.4779,False
UC00000030,2025-09,-1.0,0.0,False,1.0,True,True,0.0,0.6783,0.0,0.4899,False
UC00000030,2025-10,-1.0,0.0,False,1.0,True,True,0.0,0.6883,0.0,0.5019,False
UC00000030,2025-11,-1.0,0.0,False,1.0,True,True,0.0,0.6983,0.0,0.5139,False
UC00000030,2025-12,-1.0,0.0,False,1.0,True,True,0.0,0.7083,0.0,0.5259,False
UC00000030,2026-01,-1.0,0.0,False,1.0,True,True,0.0,0.7183,0.0,0.5379,False
UC00000030,2026-02,-1.0,0.0,False,1.0,True,True,0.0,0.7283,0.0,0.5499,False
UC00000030,2026-03,-1.0,0.0,False,1.0,True,True,0.0,0.7383,0.0,0.5619,False
UC00000030,2026-04,-1.0,0.0,False,1.0,True,True,0.0,0.7483,0.0,0.5739,False
UC00000030,2026-05,-1.0,0.0,False,1.0,True,True,0.0,0.7583,0.0,0.5859,False
UC00000031,2025-12,-1.0,0.0,False,1.0,False,False,0.0,0.992,0.0,1.0,False
UC00000031,2026-01,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,1.0,False
UC00000031,2026-02,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,1.0,False
UC00000031,2026-03,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,1.0,False
UC00000031,2026-04,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,1.0,False
UC00000031,2026-05,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,1.0,False
UC00000032,2024-05,-1.0,0.0,False,1.0,True,False,0.0,0.639,0.0,0.6994,False
UC00000032,2024-06,-1.0,0.0,False,1.0,True,False,0.0,0.649,0.0,0.7114,False
UC00000032,2024-07,-1.0,0.0,False,1.0,True,True,0.0,0.659,0.0,0.7234,False
UC00000032,2024-08,-1.0,0.0,False,1.0,True,True,0.0,0.669,0.0,0.7354,False
UC00000032,2024-09,-1.0,0.0,False,1.0,True,True,0.0,0.679,0.0,0.7474,False
UC00000032,2024-10,-1.0,0.0,False,1.0,True,True,0.0,0.689,0.0,0.7594,False
UC00000032,2024-11,-1.0,0.0,False,1.0,True,True,0.0,0.699,0.0,0.7714,False
UC00000032,2024-12,-1.0,0.0,False,1.0,True,True,0.0,0.709,0.0,0.7834,False
UC00000032,2025-01,-1.0,0.0,False,1.0,True,True,0.0,0.719,0.0,0.7954,False
UC00000032,2025-02,-1.0,0.0,False,1.0,True,True,0.0,0.729,0.0,0.8074,False
UC00000032,2025-03,-1.0,0.0,False,1.0,True,True,0.0,0.739,0.0,0.8194,False
UC00000032,2025-04,-1.0,0.0,False,1.0,True,True,0.0,0.749,0.0,0.8314,False
UC00000032,2025-05,-1.0,0.0,False,1.0,True,True,0.0,0.759,0.0,0.8434,False
UC00000032,2025-06,-1.0,0.0,False,1.0,True,True,0.0,0.769,0.0,0.8554,False
UC00000032,2025-07,-1.0,0.0,False,1.0,True,True,0.0,0.779,0.0,0.8674,False
UC00000032,2025-08,-1.0,0.0,False,1.0,True,True,0.0,0.789,0.0,0.8794,False
UC00000032,2025-09,-1.0,0.0,False,1.0,True,True,0.0,0.799,0.0,0.8914,False
UC00000032,2025-10,-1.0,0.0,False,1.0,True,True,0.0,0.809,0.0,0.9034,False
UC00000032,2025-11,-1.0,0.0,False,1.0,True,True,0.0,0.819,0.0,0.9154,False
UC00000032,2025-12,-1.0,0.0,False,1.0,True,True,0.0,0.829,0.0,0.9274,False
UC00000032,2026-01,-1.0,0.0,False,1.0,True,True,0.0,0.839,0.0,0.9394,False
UC00000032,2026-02,-1.0,0.0,False,1.0,True,True,0.0,0.849,0.0,0.9514,False
UC00000032,2026-03,-1.0,0.0,False,1.0,True,True,0.0,0.859,0.0,0.9634,False
UC00000032,2026-04,-1.0,0.0,False,1.0,True,True,0.0,0.869,0.0,0.9754,False
UC00000032,2026-05,-1.0,0.0,False,1.0,True,True,0.0,0.879,0.0,0.9874,False
UC00000034,2025-08,-1.0,0.0,False,1.0,False,False,0.0,0.7436,0.0,0.7344,False
UC00000034,2025-09,-1.0,0.0,False,1.0,False,False,0.0,0.7536,0.0,0.7464,False
UC00000034,2025-10,-1.0,0.0,False,1.0,False,False,0.0,0.7636,0.0,0.7584,False
