merchant_id,month,payout_amount,payout_delay_days,active_provider_month_flag,loan_offer_flag,loan_amount,loan_status,repayment_amount,working_capital_gap,loan_disbursal_time,default_flag
UC00000003,2026-03,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000003,2026-04,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000003,2026-05,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000004,2024-01,41337.66,4.61,True,True,13650.6,active,1039.47,6658.32,3.818,False
UC00000004,2024-02,28758.9,5.16,True,False,0.0,not_offered,0.0,9809.77,0.0,False
UC00000004,2024-03,44645.77,2.94,True,False,0.0,not_offered,0.0,6485.24,0.0,False
UC00000004,2024-04,37201.1,2.59,True,True,0.0,declined,0.0,6804.59,0.0,False
UC00000004,2024-05,37652.46,2.75,True,False,0.0,not_offered,0.0,7235.96,0.0,False
UC00000004,2024-06,45356.79,3.68,True,True,18436.06,active,1985.04,4216.73,1.437,False
UC00000004,2024-07,50996.57,0.78,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000004,2024-08,44178.15,1.42,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000004,2024-09,56099.0,1.42,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000004,2024-10,40951.78,1.22,True,True,11761.99,repaid,12376.61,0.0,0.389,False
UC00000004,2024-11,33858.06,1.14,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000004,2024-12,33425.95,1.4,True,True,10157.44,active,718.66,117.17,0.251,False
UC00000004,2025-01,40695.41,1.23,True,True,12932.77,repaid,13225.17,0.0,0.698,False
UC00000004,2025-02,65027.94,1.14,True,True,24200.66,active,1356.26,0.0,0.589,False
UC00000004,2025-03,31191.58,1.37,True,True,9291.37,active,469.66,0.0,0.522,False
UC00000004,2025-04,57146.78,0.97,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000004,2025-05,56612.29,1.25,True,True,21312.63,repaid,21875.85,0.0,0.598,False
UC00000004,2025-06,45890.73,0.91,True,True,17551.95,repaid,18012.62,0.0,0.133,False
UC00000004,2025-07,43355.49,0.92,True,True,10628.94,repaid,10821.62,0.0,0.212,False
UC00000004,2025-08,51200.75,1.17,True,True,12141.37,repaid,12684.24,0.0,0.59,False
UC00000004,2025-09,40232.06,0.99,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000004,2025-10,59755.77,0.77,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000004,2025-11,44598.23,0.64,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000004,2025-12,54930.42,0.93,True,True,22046.92,active,1922.28,0.0,0.678,False
UC00000004,2026-01,68420.4,0.63,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000004,2026-02,47212.66,1.22,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000004,2026-03,58053.57,0.56,True,True,19323.16,repaid,19919.89,0.0,0.679,False
UC00000004,2026-04,62619.89,0.81,True,True,24902.54,active,2263.41,0.0,0.466,False
UC00000004,2026-05,46567.01,0.33,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000005,2024-01,32396.01,4.78,True,False,0.0,not_offered,0.0,2779.37,0.0,False
UC00000005,2024-02,19865.33,2.59,True,True,0.0,declined,0.0,1983.04,0.0,False
UC00000005,2024-03,32296.76,5.69,True,False,0.0,not_offered,0.0,108.86,0.0,False
UC00000005,2024-04,32198.06,2.81,True,True,11011.18,repaid,11518.63,1738.72,3.94,False
UC00000005,2024-05,24048.72,2.39,True,False,0.0,not_offered,0.0,2397.18,0.0,False
UC00000005,2024-06,23018.29,3.93,True,False,0.0,not_offered,0.0,3896.25,0.0,False
UC00000005,2024-07,34576.84,2.64,True,False,0.0,not_offered,0.0,1619.99,0.0,False
UC00000005,2024-08,27772.94,4.55,True,False,0.0,not_offered,0.0,179.89,0.0,False
UC00000005,2024-09,29691.91,4.77,True,False,0.0,not_offered,0.0,1413.77,0.0,False
UC00000005,2024-10,28550.44,3.06,True,True,10980.13,repaid,11393.25,0.0,4.479,False
UC00000005,2024-11,35320.38,2.1,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000005,2024-12,21408.54,5.27,True,False,0.0,not_offered,0.0,3828.12,0.0,False
UC00000005,2025-01,27802.49,3.71,True,False,0.0,not_offered,0.0,2831.05,0.0,False
UC00000005,2025-02,32442.87,5.28,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000005,2025-03,23871.42,2.26,True,False,0.0,not_offered,0.0,4737.65,0.0,False
UC00000005,2025-04,22073.82,3.3,True,False,0.0,not_offered,0.0,2724.06,0.0,False
UC00000005,2025-05,38284.34,5.2,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000005,2025-06,19741.08,1.99,True,False,0.0,not_offered,0.0,3120.38,0.0,False
UC00000005,2025-07,21232.57,2.48,True,False,0.0,not_offered,0.0,3738.65,0.0,False
UC00000005,2025-08,26349.58,4.72,True,True,5841.09,active,351.5,1210.46,3.501,False
UC00000005,2025-09,26192.53,2.63,True,False,0.0,not_offered,0.0,2852.86,0.0,False
UC00000005,2025-10,30171.57,4.66,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000005,2025-11,18154.04,3.74,True,True,3591.2,repaid,3734.65,5136.37,1.872,False
UC00000005,2025-12,28031.03,2.27,True,True,9414.3,active,435.55,703.49,4.46,False
UC00000005,2026-01,33810.73,2.01,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000005,2026-02,22869.26,2.96,True,False,0.0,not_offered,0.0,4922.38,0.0,False
UC00000005,2026-03,42308.91,2.7,True,False,0.0,not_offered,0.0,706.25,0.0,False
UC00000005,2026-04,28153.13,3.98,True,True,0.0,declined,0.0,4244.64,0.0,False
UC00000005,2026-05,25814.74,3.24,True,False,0.0,not_offered,0.0,1681.8,0.0,False
UC00000006,2024-01,16778.0,4.13,True,True,5394.0,active,442.09,1222.25,2.259,False
UC00000006,2024-02,18084.79,4.13,True,False,0.0,not_offered,0.0,1000.31,0.0,False
UC00000006,2024-03,15923.38,3.98,True,False,0.0,not_offered,0.0,1876.73,0.0,False
UC00000006,2024-04,10187.69,2.51,True,False,0.0,not_offered,0.0,3339.97,0.0,False
UC00000006,2024-05,20834.29,5.44,True,False,0.0,not_offered,0.0,1096.03,0.0,False
UC00000006,2024-06,14258.82,5.32,True,False,0.0,not_offered,0.0,2806.97,0.0,False
UC00000006,2024-07,15126.19,5.64,True,False,0.0,not_offered,0.0,1209.35,0.0,False
UC00000006,2024-08,8425.75,2.29,True,False,0.0,not_offered,0.0,4047.38,0.0,False
UC00000006,2024-09,16573.75,4.58,True,False,0.0,not_offered,0.0,999.61,0.0,False
UC00000006,2024-10,11629.48,2.19,True,False,0.0,not_offered,0.0,812.19,0.0,False
UC00000006,2024-11,22824.91,5.67,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000006,2024-12,19357.39,3.85,True,False,0.0,not_offered,0.0,375.09,0.0,False
UC00000006,2025-01,14129.64,2.7,True,False,0.0,not_offered,0.0,524.97,0.0,False
UC00000006,2025-02,15400.32,2.56,True,False,0.0,not_offered,0.0,442.73,0.0,False
UC00000006,2025-03,16217.74,2.06,True,False,0.0,not_offered,0.0,44.38,0.0,False
UC00000006,2025-04,16678.45,2.85,True,False,0.0,not_offered,0.0,2147.11,0.0,False
UC00000006,2025-05,18740.19,3.73,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000006,2025-06,15711.05,2.11,True,False,0.0,not_offered,0.0,1787.2,0.0,False
UC00000006,2025-07,18729.3,2.41,True,True,0.0,declined,0.0,304.01,0.0,False
UC00000006,2025-08,19413.26,2.81,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000006,2025-09,26569.05,2.53,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000006,2025-10,12761.72,2.43,True,False,0.0,not_offered,0.0,375.1,0.0,False
UC00000006,2025-11,12110.31,4.07,True,False,0.0,not_offered,0.0,2863.8,0.0,False
UC00000006,2025-12,23177.28,3.0,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000006,2026-01,18338.63,4.19,True,False,0.0,not_offered,0.0,1253.05,0.0,False
UC00000006,2026-02,11286.85,3.4,True,False,0.0,not_offered,0.0,1859.94,0.0,False
UC00000006,2026-03,18294.28,3.53,True,False,0.0,not_offered,0.0,665.3,0.0,False
UC00000006,2026-04,20058.22,4.68,True,True,0.0,declined,0.0,836.11,0.0,False
UC00000006,2026-05,26803.03,3.36,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2024-01,15233.48,3.84,True,False,0.0,not_offered,0.0,227.07,0.0,False
UC00000007,2024-02,18276.91,4.61,True,False,0.0,not_offered,0.0,2467.32,0.0,False
UC00000007,2024-03,15614.69,4.6,True,False,0.0,not_offered,0.0,3645.46,0.0,False
UC00000007,2024-04,11244.28,2.23,True,False,0.0,not_offered,0.0,2238.96,0.0,False
UC00000007,2024-05,23132.13,4.16,True,False,0.0,not_offered,0.0,1391.58,0.0,False
UC00000007,2024-06,31068.97,3.39,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2024-07,16956.14,2.5,True,False,0.0,not_offered,0.0,2170.06,0.0,False
UC00000007,2024-08,25843.48,3.16,True,False,0.0,not_offered,0.0,1047.27,0.0,False
UC00000007,2024-09,17433.8,5.02,True,True,3483.5,active,193.08,16.25,2.9,False
UC00000007,2024-10,15729.26,0.95,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2024-11,24340.17,1.0,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000007,2024-12,20774.99,0.91,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2025-01,20340.73,1.38,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2025-02,26446.18,0.74,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2025-03,31239.94,0.66,True,True,7277.06,active,630.26,0.0,0.215,False
UC00000007,2025-04,21122.28,0.41,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000007,2025-05,17551.59,1.21,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2025-06,25180.99,0.89,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2025-07,18631.49,1.1,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2025-08,28378.18,0.39,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000007,2025-09,21509.26,1.07,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2025-10,26766.26,1.33,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2025-11,22718.8,0.68,True,True,5802.3,repaid,6000.96,0.0,0.317,False
UC00000007,2025-12,24704.49,1.13,True,True,4703.73,repaid,4923.63,0.0,0.149,False
UC00000007,2026-01,26355.12,1.2,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2026-02,26678.99,1.02,True,True,8222.26,active,891.87,0.0,0.232,False
UC00000007,2026-03,23786.48,1.06,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000007,2026-04,24917.51,1.3,True,True,8917.61,active,711.69,0.0,0.149,False
UC00000007,2026-05,30194.47,1.26,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000008,2024-01,48500.36,2.95,True,False,0.0,not_offered,0.0,3116.13,0.0,False
UC00000008,2024-02,54563.2,5.36,True,True,22109.63,repaid,22922.14,0.0,3.874,False
UC00000008,2024-03,42274.8,2.79,True,True,0.0,declined,0.0,8553.69,0.0,False
UC00000008,2024-04,42519.04,2.35,True,False,0.0,not_offered,0.0,7719.81,0.0,False
UC00000008,2024-05,44478.92,5.84,True,False,0.0,not_offered,0.0,8832.11,0.0,False
UC00000008,2024-06,55441.23,3.96,True,True,0.0,declined,0.0,4596.82,0.0,False
UC00000008,2024-07,41178.08,2.68,True,True,7891.49,active,515.95,8816.24,1.746,False
UC00000008,2024-08,56779.6,3.9,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000008,2024-09,40994.79,4.74,True,False,0.0,not_offered,0.0,2796.38,0.0,False
UC00000008,2024-10,35778.08,2.93,True,False,0.0,not_offered,0.0,7612.16,0.0,False
UC00000008,2024-11,57693.63,4.79,True,False,0.0,not_offered,0.0,6899.4,0.0,False
UC00000008,2024-12,56205.84,2.0,True,True,0.0,declined,0.0,3542.29,0.0,False
UC00000008,2025-01,54864.86,3.6,True,False,0.0,not_offered,0.0,6535.68,0.0,False
UC00000008,2025-02,57860.84,5.14,True,False,0.0,not_offered,0.0,758.8,0.0,False
UC00000008,2025-03,49236.24,5.0,True,False,0.0,not_offered,0.0,2714.09,0.0,False
UC00000008,2025-04,37728.56,2.71,True,True,0.0,declined,0.0,10663.23,0.0,False
UC00000008,2025-05,46475.91,3.64,True,False,0.0,not_offered,0.0,4090.99,0.0,False
UC00000008,2025-06,44225.75,4.13,True,False,0.0,not_offered,0.0,2726.33,0.0,False
UC00000008,2025-07,47894.19,1.9,True,True,10870.78,active,579.94,4072.24,2.154,False
UC00000008,2025-08,63372.23,4.28,True,False,0.0,not_offered,0.0,38.3,0.0,False
UC00000008,2025-09,61912.89,3.24,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000008,2025-10,51118.84,2.9,True,True,0.0,declined,0.0,594.61,0.0,False
UC00000008,2025-11,53239.25,4.52,True,False,0.0,not_offered,0.0,506.0,0.0,False
UC00000008,2025-12,45835.63,1.96,True,False,0.0,not_offered,0.0,10274.82,0.0,False
UC00000008,2026-01,56906.72,2.08,True,True,0.0,declined,0.0,1160.9,0.0,False
UC00000008,2026-02,43681.76,3.8,True,False,0.0,not_offered,0.0,5716.73,0.0,False
UC00000008,2026-03,56213.83,3.53,True,False,0.0,not_offered,0.0,4369.72,0.0,False
UC00000008,2026-04,64338.75,3.08,True,True,0.0,declined,0.0,2917.66,0.0,False
UC00000008,2026-05,69190.58,3.6,True,True,25747.72,active,1184.98,3433.54,1.959,False
UC00000009,2024-01,62003.96,4.09,True,True,0.0,declined,0.0,4024.2,0.0,False
UC00000009,2024-02,40268.23,6.11,True,False,0.0,not_offered,0.0,4237.95,0.0,False
UC00000009,2024-03,36982.43,3.21,True,False,0.0,not_offered,0.0,9755.02,0.0,False
UC00000009,2024-04,50871.77,3.63,True,True,17298.74,active,1895.57,8482.07,2.329,False
UC00000009,2024-05,56361.87,0.74,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000009,2024-06,29606.36,0.83,True,True,0.0,declined,0.0,733.78,0.0,False
UC00000009,2024-07,44984.58,0.52,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2024-08,55410.78,0.81,True,True,18325.95,repaid,18658.24,0.0,0.497,False
UC00000009,2024-09,56229.61,1.08,True,True,22653.51,active,1948.98,0.0,0.2,False
UC00000009,2024-10,46816.61,1.41,True,False,0.0,not_offered,0.0,347.48,0.0,False
UC00000009,2024-11,43135.27,0.71,True,True,14203.31,repaid,14803.98,0.0,0.37,False
UC00000009,2024-12,46534.44,0.92,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-01,66628.07,0.63,True,True,24723.26,active,1228.87,0.0,0.252,False
UC00000009,2025-02,64708.02,1.12,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-03,40660.53,0.4,True,True,9613.0,active,912.8,0.0,0.59,False
UC00000009,2025-04,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-05,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-06,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-07,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-08,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-09,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-10,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-11,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2025-12,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2026-01,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2026-02,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2026-03,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2026-04,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000009,2026-05,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2024-01,15549.14,4.14,True,False,0.0,not_offered,0.0,3041.98,0.0,False
UC00000010,2024-02,23695.57,4.22,True,False,0.0,not_offered,0.0,3082.64,0.0,False
UC00000010,2024-03,15334.91,2.57,True,False,0.0,not_offered,0.0,4015.89,0.0,False
UC00000010,2024-04,22441.65,5.92,True,False,0.0,not_offered,0.0,1411.97,0.0,False
UC00000010,2024-05,23860.7,2.34,True,False,0.0,not_offered,0.0,2682.19,0.0,False
UC00000010,2024-06,28539.43,5.26,True,True,0.0,declined,0.0,1159.71,0.0,False
UC00000010,2024-07,27023.78,2.46,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000010,2024-08,29251.87,3.06,True,False,0.0,not_offered,0.0,1943.14,0.0,False
UC00000010,2024-09,20982.33,2.32,True,True,5931.77,active,284.76,339.86,1.717,False
UC00000010,2024-10,15756.69,4.51,True,False,0.0,not_offered,0.0,3949.3,0.0,False
UC00000010,2024-11,35121.32,3.31,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2024-12,26441.88,2.7,True,False,0.0,not_offered,0.0,286.45,0.0,False
UC00000010,2025-01,11120.44,5.13,True,False,0.0,not_offered,0.0,2456.14,0.0,False
UC00000010,2025-02,14955.88,2.68,True,True,6007.95,repaid,6154.03,4201.93,1.907,False
UC00000010,2025-03,16043.96,4.7,True,False,0.0,not_offered,0.0,1234.45,0.0,False
UC00000010,2025-04,19128.07,3.63,True,True,0.0,declined,0.0,1943.32,0.0,False
UC00000010,2025-05,28309.11,2.85,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2025-06,20370.05,2.27,True,False,0.0,not_offered,0.0,2348.57,0.0,False
UC00000010,2025-07,21209.86,2.79,True,False,0.0,not_offered,0.0,2447.34,0.0,False
UC00000010,2025-08,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2025-09,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2025-10,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2025-11,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2025-12,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2026-01,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2026-02,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2026-03,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2026-04,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000010,2026-05,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000011,2024-01,44817.88,3.13,True,False,0.0,not_offered,0.0,12509.04,0.0,False
UC00000011,2024-02,52222.71,3.92,True,False,0.0,not_offered,0.0,2444.93,0.0,False
UC00000011,2024-03,43265.06,5.36,True,False,0.0,not_offered,0.0,3972.58,0.0,False
UC00000011,2024-04,60093.87,3.78,True,True,0.0,declined,0.0,5975.03,0.0,False
UC00000011,2024-05,58336.03,2.63,True,False,0.0,not_offered,0.0,9094.1,0.0,False
UC00000011,2024-06,43646.29,4.03,True,False,0.0,not_offered,0.0,12660.09,0.0,False
UC00000011,2024-07,59934.31,5.59,True,False,0.0,not_offered,0.0,1799.55,0.0,False
UC00000011,2024-08,49306.26,5.45,True,False,0.0,not_offered,0.0,5110.1,0.0,False
